629.0	0.0283
629.5	0.0282
630.0	0.0282
630.5	0.0280
631.0	0.0278
631.5	0.0275
632.0	0.0277
632.5	0.0275
633.0	0.0275
633.5	0.0272
634.0	0.0271
634.5	0.0272
635.0	0.0269
635.5	0.0269
636.0	0.0268
636.5	0.0266
637.0	0.0265
637.5	0.0266
638.0	0.0263
638.5	0.0261
639.0	0.0260
639.5	0.0259
640.0	0.0259
640.5	0.0258
641.0	0.0257
641.5	0.0255
642.0	0.0256
642.5	0.0254
643.0	0.0253
643.5	0.0251
644.0	0.0252
644.5	0.0251
645.0	0.0249
645.5	0.0249
646.0	0.0247
646.5	0.0247
647.0	0.0246
647.5	0.0244
648.0	0.0244
648.5	0.0243
649.0	0.0242
649.5	0.0241
650.0	0.0240
650.5	0.0239
651.0	0.0236
651.5	0.0236
652.0	0.0236
652.5	0.0235
653.0	0.0232
653.5	0.0233
654.0	0.0233
654.5	0.0232
655.0	0.0231
655.5	0.0231
656.0	0.0229
656.5	0.0229
657.0	0.0228
657.5	0.0227
658.0	0.0227
658.5	0.0225
659.0	0.0224
659.5	0.0225
660.0	0.0224
660.5	0.0222
661.0	0.0222
661.5	0.0222
662.0	0.0221
662.5	0.0219
663.0	0.0218
663.5	0.0218
664.0	0.0219
664.5	0.0216
665.0	0.0216
665.5	0.0214
666.0	0.0213
666.5	0.0213
667.0	0.0212
667.5	0.0213
668.0	0.0213
668.5	0.0211
669.0	0.0210
669.5	0.0210
670.0	0.0208
670.5	0.0208
671.0	0.0208
671.5	0.0206
672.0	0.0206
672.5	0.0204
673.0	0.0204
673.5	0.0203
674.0	0.0202
674.5	0.0202
675.0	0.0200
675.5	0.0200
676.0	0.0200
676.5	0.0198
677.0	0.0198
677.5	0.0197
678.0	0.0199
678.5	0.0196
679.0	0.0196
679.5	0.0195
680.0	0.0194
680.5	0.0193
681.0	0.0193
681.5	0.0193
682.0	0.0192
682.5	0.0193
683.0	0.0190
683.5	0.0191
684.0	0.0189
684.5	0.0189
685.0	0.0187
685.5	0.0187
686.0	0.0189
686.5	0.0188
687.0	0.0187
687.5	0.0188
688.0	0.0186
688.5	0.0185
689.0	0.0183
689.5	0.0183
690.0	0.0183
690.5	0.0183
691.0	0.0183
691.5	0.0182
692.0	0.0181
692.5	0.0180
693.0	0.0178
693.5	0.0179
694.0	0.0180
694.5	0.0178
695.0	0.0180
695.5	0.0179
696.0	0.0177
696.5	0.0175
697.0	0.0177
697.5	0.0174
698.0	0.0177
698.5	0.0174
699.0	0.0173
699.5	0.0173
700.0	0.0175
